episode_index	image_id	case	partition	block	S_orig	y	integrity_passed	holdout_score	norm_pseudo	norm_clip	support_count	pseudo_loss	clip_loss	feature_0	feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20
143	267560	color_cast_s2	train	-1	0.31021809709094944	1	True		1.0663787060686958	0.038084629462005304	3	0.3445926308631897	1.244131908606505e-07	-0.07597070865342927	0.6695184230024916	-0.7069263414475264	0.1675805212668925	0.127911543297711	0.0016309893725961722	0.011865594119454478	0.04050474028635582	-0.027394905738069263	0.694461558122776	-0.6267402845494968	0.261284187606475	0.19328190980202173	0.09790383565310555	-0.047032955856988086	0.0821260968113168	0.06426852163132463	-3.267944504415551	0.9815324641323057	0.3445926308631897	1.244131908606505e-07
144	32071	clean_s0	train	-1	0.02524449763783909	1	True		0.7054335060339467	0.21173256511692296	3	0.08053556829690933	3.5865210520569235e-05	-0.0038615620475760423	0.6039854634434728	-0.7624447315352747	0.10060249173624662	-0.18075639307541	0.08865337715587594	0.03746481960326585	-0.04251953278874277	-0.06939507400653747	0.12214399861446475	-0.8943401442498827	0.2902578098219107	-0.2607650128237466	-0.15954283169288075	0.040753684413494126	-0.032528566926793456	-0.3489427629675194	-1.5524312859452993	0.8210276243223119	0.08053556829690933	3.5865210520569235e-05
145	32071	gamma_s2	train	-1	0.008588764207270628	1	True		1.1499661612522973	0.10302996805692487	3	0.1594027578830719	1.1104950772278244e-06	0.35608582929916677	0.5115465708339169	0.034333281477212575	-0.756052837702036	-0.10010041429403974	-0.07940055861019425	-0.1471202832377519	0.027557231989906096	0.13600260364767033	-0.13868344351339432	-0.8434294480947572	0.26307627621060303	-0.24239128954547381	-0.3438269329145612	-0.05932691444366569	-0.03460712984758913	0.1397325169451023	-2.2727353810521436	-0.19103367106843433	0.1594027578830719	1.1104950772278244e-06
146	228676	clean_s0	train	-1	-0.09940399839299918	-1	True		0.1557551510414048	0.132556524876705	20	0.1292586624622345	-3.002923676831415e-06	0.30153378758028393	0.26440215638375064	-0.2845434732475652	-0.7265039167231128	-0.404746954141236	-0.24662746658950288	-0.07577787326658492	-0.0029077848420849986	-0.039446457158901924	-0.8309986398170238	0.43775583803797513	0.0183439139421179	-0.3325291943975693	-0.030563318299271964	0.004895033490395644	-0.06621798701789675	-1.859470049358056	-2.0207461216743816	-0.22755021908041004	0.1292586624622345	-3.002923676831415e-06
147	228676	contrast_s2	train	-1	-0.2050228990931033	-1	True		0.23952254551890284	0.10867572252822554	17	0.1007162481546402	-7.979938345670234e-07	-0.029906457500547642	0.5574964192075663	-0.7668346891813831	-0.1644889208929396	-0.2548062121267114	-0.08585550974073405	-0.01627079991757909	-0.02547915839594141	0.02278290277534123	-0.5948353528440083	0.7779998615059015	-0.1957533177067702	0.021774900486105163	-0.024788164848637884	-0.006678154961477607	-0.030257218507786298	-1.4291077307791864	-2.2193868535972867	-0.8992385571299376	0.1007162481546402	-7.979938345670234e-07
148	13318	clean_s0	train	-1	0.025111253682809507	1	True		0.05329520836869169	0.07916698939052788	15	0.10504931211471558	1.2738089935737662e-05	-0.017393969104879933	-0.604250707482395	-0.24564765778038503	0.6869404546252583	-0.04587428782147928	-0.08445793885836286	-0.04554138393376125	-0.3017233185628813	-0.09564956458603399	0.5515480473447827	-0.3152274540595804	-0.5534803746223137	-0.5100485375744175	0.1391398288165892	-0.008651111943566154	-0.03678036122284387	-2.931908851106834	-2.536195867659297	-0.6112446201414816	0.10504931211471558	1.2738089935737662e-05
149	13318	color_cast_s2	train	-1	0.05297594658292572	1	True		0.06939134432437605	0.0704240418726708	17	0.1554281860589981	-1.0815610949066468e-06	0.6914012007334445	0.1495138420296556	-0.4523412329280278	-0.0682365619099502	0.10263105585743734	-0.3416986529367267	-0.3540316760290046	-0.19419485207345025	0.03843462605330884	0.642517737099018	-0.5213197751648426	-0.045303647415834127	-0.42312325096148273	0.35996508739195004	-0.052617387518478095	-0.022142028886748714	-2.667993140784124	-2.653220570229951	0.2180477554839511	0.1554281860589981	-1.0815610949066468e-06
150	424623	clean_s0	train	-1	0.027406845010313853	1	True		0.7387909933757767	0.04456999540671859	6	0.45413142442703247	-3.366295277373865e-05	0.039174409318414205	0.3249862553285553	-0.875926496659672	0.3101451880134269	-0.1234394904242828	-0.08465408283802732	-0.04165207308864734	-0.07261898905288275	0.23953634185682646	-0.6099527033868934	-0.36130918288230995	0.5938783629863129	-0.21319667917942386	-0.1184358002106799	-0.16435542503269238	-0.029182808899353423	-0.3027402216128225	-3.110694395058935	0.35713418675591835	0.45413142442703247	-3.366295277373865e-05
151	424623	gamma_s2	train	-1	0.1647977777747984	1	True		0.2566306471614344	0.04476332243025686	5	0.3592073321342468	1.558569692861056e-06	0.10249760557597047	0.3259729525101147	-0.8460178533219328	0.37078403436969465	-0.14737425674416516	-0.0013608905229890848	-0.026192403967029026	-0.08718830880821696	0.32371560586467146	0.3795380018022049	0.060771812037547654	-0.803787035758149	0.017740279801052	-0.2749902740583216	-0.15006498759807602	-0.054207294849296504	-1.3601173983812724	-3.106366170606447	-0.1861296640817761	0.3592073321342468	1.558569692861056e-06
152	15179	clean_s0	train	-1	0.03143035710896021	1	True		0.0008415681359331144	0.09767515473486868	1	0.0004247716860845685	2.2053402062738314e-05	0.005285877432019511	0.7962313791102094	0.20310302417530443	-0.3607629180221017	0.3773095918783697	0.1884606174011347	0.0008220776981842537	0.12925292394431712	-0.04654215680488225	-0.459247192251158	0.6529292634769669	-0.47726300045735975	-0.35490562612358245	0.05144989748713062	-0.020378882822024255	-0.06171592216019434	-7.0802435768055325	-2.326108053851127	-0.19332907460179985	0.0004247716860845685	2.2053402062738314e-05
153	15179	contrast_s2	train	-1	-0.0072531996263627396	-1	True		0.0005904937713151789	0.032076425402008994	1	0.00032050241134129465	2.8698400456050877e-07	-0.03796242790965973	0.5192610723660923	-0.7786369497822231	0.3436645419019017	0.021909709288808	0.044996865739342314	0.0242884194544411	0.03809582485701525	-0.17374848701130077	0.35618449206750213	0.47968393545734983	-0.7406255856992937	-0.15879242764794765	0.18324776525020822	0.052058536720948075	-0.05306849242465069	-7.434551468842795	-3.4396339297793395	-0.43246852252430207	0.00032050241134129465	2.8698400456050877e-07
154	547431	clean_s0	train	-1	-0.18909857311861233	-1	True		0.13180217638049935	0.09240575246693544	11	0.1662570834159851	1.821991099859588e-05	0.15327613694176295	-0.6047741478800829	-0.23564387324625538	-0.20752119067933159	-0.6482424677562819	-0.28832027217065886	-0.05246531916083907	-0.07785942617001955	-0.03963462382150384	0.33987741790530906	-0.7762610619449921	-0.08726866823594347	-0.5030626123528509	-0.014852341706493426	-0.029339149111215473	-0.13624247117272476	-2.0264531442921028	-2.3815660461258443	0.33194297232066855	0.1662570834159851	1.821991099859588e-05
155	547431	color_cast_s2	train	-1	0.08876418960537165	1	True		0.27213795121127293	0.08731436034324713	14	0.18860942125320435	2.0984134607715532e-06	0.2692115649690287	0.07572457618425364	-0.7817375793026633	-0.14795159989168774	-0.27321689886413175	-0.4189209255326914	-0.12058144951411559	-0.15525946475422886	-0.00896494702320338	0.6593532705807368	0.4165095440511432	-0.10221589217115158	0.14612905263786374	0.5969279967877124	-0.046511583198432904	-0.037477254874921	-1.301446167680655	-2.4382403354575435	-0.5415258012222248	0.18860942125320435	2.0984134607715532e-06
156	55039	clean_s0	train	-1	0.002468177848288113	1	True		0.6565505175177536	0.6360544176615244	7	0.1520642638206482	4.532883031060919e-05	-0.0291924506317271	-0.34080263532333027	-0.6276248393182471	0.6725323751308163	-0.04762077607945421	-0.17909208003304417	0.030374162046510833	-0.039042654704684314	-0.01939157086105538	0.6315125643034497	-0.7396554758930382	0.22168615776741385	0.03798075310481432	0.05450682191080983	0.009849450223422753	-0.008386276176752226	-0.4207556384377663	-0.4524711569398054	0.3877183869770479	0.1520642638206482	4.532883031060919e-05
157	55039	gamma_s2	train	-1	0.025309667176072546	1	True		0.06179896542956764	0.7028990357947875	5	0.012637019157409668	3.0933648531572544e-08	-0.12310854193338651	-0.5938425182511009	-0.4770358946178462	0.5492976594230703	-0.24722788327847095	-0.19790376051085226	0.04553994293114023	-0.023297551147919964	-0.014063828080445368	0.5967420073579556	-0.7734749154436162	0.21040977331442506	-0.00921940159567781	0.030943111492287338	0.004456076033331862	-0.01015567507936792	-2.7838686552643193	-0.35254201655283657	0.1285085620510023	0.012637019157409668	3.0933648531572544e-08
158	323564	clean_s0	train	-1	-0.06955874776013922	-1	True		0.2547262226312247	0.14574270605418285	4	0.08045519143342972	6.955895514693111e-05	0.24883059888484843	-0.19605756773606933	-0.4033449503878206	-0.2761190206209371	0.18813783709820125	-0.7672681124907084	-0.10834896384798165	0.15773458869943255	-0.01809785762468521	-0.2951649813529219	0.7738025664142262	-0.49685251806559105	-0.21224313164571817	0.1399617880858338	-0.013224471847089681	-0.04589040325211331	-1.3675659473208637	-1.9259124992220884	-0.2746777262577345	0.08045519143342972	6.955895514693111e-05
159	323564	contrast_s2	train	-1	-0.07397366100036482	-1	True		0.430295199566692	0.13195437628933446	4	0.0906190425157547	7.934099812700879e-06	-0.06315073646819976	0.5663328736799015	-0.776217613199886	-0.03915178831765834	-0.26580878187797075	0.012098646965407278	-0.013273781252829606	0.015985494911017386	-0.09149620155260323	0.7016425203573542	-0.3324410225879937	-0.5892938327243333	-0.2001945677823577	-0.01435318065088553	0.026740662623544426	-0.02330283512096548	-0.8432837952126123	-2.025299050305154	0.7365721249176158	0.0906190425157547	7.934099812700879e-06
160	262605	clean_s0	train	-1	-0.04389554993393848	-1	True		0.08347646759944843	0.1479790781614901	5	0.033704180270433426	-3.566776285879314e-05	0.1673381663124426	-0.13289399944711977	0.0618812659362166	-0.4869516941294843	-0.813931356937736	0.1846411244075085	-0.07742634274806463	-0.10399251084776073	0.007252194979174976	-0.18860822911567396	-0.15805489587190308	0.2887862726297464	-0.7694527607116071	0.5132934994682796	-0.02109822697629344	-0.004751573550703339	-2.483190511989826	-1.9106843789777797	0.5990573742986436	0.033704180270433426	-3.566776285879314e-05
161	262605	color_cast_s2	train	-1	-0.027779387885591228	-1	True		0.07129726206398088	0.13249733755999643	4	0.05126827210187912	-8.136005646974809e-08	-0.2756692777378083	-0.2797796151392921	0.322977398721961	-0.015640583043633256	-0.6826263675444426	0.5122891302215142	0.08192639160348307	-0.07771707702699887	-0.10248576579148869	0.12453979810761641	-0.11135055167849485	0.025592394048111734	-0.781490132388031	0.5917009824621775	0.00947250812950668	-0.0024458972383654986	-2.6408973525098407	-2.021192727637017	0.7945983771534922	0.05126827210187912	-8.136005646974809e-08
162	410724	clean_s0	train	-1	-0.0155450101529121	-1	True		0.7406739352376701	0.05325084337022242	11	0.40673893690109253	4.141695171711035e-06	-0.17577988564205185	-0.4161171337621094	0.828175335545263	-0.26534640632098627	0.1824531347410878	-0.02578186378601462	0.0684802605411999	-0.031960351635768096	-0.1492074718536678	-0.18608299886838403	-0.1683916570837759	0.4872561851830899	-0.6012921637312184	0.5295222297051595	-0.013192677144266952	-0.18765874084705841	-0.30019478394526405	-2.932741636560793	-0.28335500712305295	0.40673893690109253	4.141695171711035e-06
163	410724	gamma_s2	train	-1	0.1610100122715138	1	True		0.40543922421278594	0.11989222981988679	12	0.4394778609275818	-7.74182922214095e-07	-0.019536765422623996	-0.4877899338449636	0.5426111213556979	-0.3104019769971293	0.3897301911983279	-0.4654933873241488	0.02222124492556321	-0.04284366451137364	0.017296209581384475	-0.7948429050961646	0.5193024933844016	0.08165280209130467	-0.2854419376384214	0.0660425340753314	-0.022811815306258955	-0.07227892240253471	-0.9027842952939077	-2.1211620245458267	0.5044146563078296	0.4394778609275818	-7.74182922214095e-07
164	36450	clean_s0	train	-1	-0.0423229688651927	-1	True		0.23935475464267555	0.08935716050236014	7	0.21315401792526245	2.245735458927811e-06	-0.008794493225527028	0.6195156729336223	0.42603326949830383	-0.40247398587936856	-0.05979298009913438	0.5070121056940317	-0.10789259189568105	-0.018869145865980454	-0.004369550525720508	-0.025452693489888017	0.42554785601822764	-0.8200481015627901	-0.37710832139314676	-0.03090585940188223	-0.03512108981311741	-0.0369303615267648	-1.429808498525064	-2.415113900650854	0.5069805932146767	0.21315401792526245	2.245735458927811e-06
165	36450	contrast_s2	train	-1	0.16732342490510604	1	True		0.7580254340782953	0.09968883491935712	7	0.37870606780052185	2.106252941302955e-05	0.05100022135654655	0.6438713215724626	-0.7258296837658678	-0.16296045360394473	-0.1451567674443832	-0.07196312962067009	-0.056063512292542445	0.007180726337348383	-0.16421941573056997	-0.701045159124326	0.10238002916391194	0.6652100715045499	-0.08657557535451547	0.11045309378296932	0.07764998978514313	-0.053449243725955026	-0.2770383397083739	-2.305701595042028	-0.6425901540227137	0.37870606780052185	2.106252941302955e-05
166	557442	clean_s0	train	-1	0.0518851003542271	1	True		0.10291645308637659	0.11079330239370079	3	0.03107473999261856	4.011621967947576e-07	-0.29003583601392163	-0.3516746562043967	-0.6719006858491602	0.12224601798625624	-0.3245912414733489	-0.4160285970327698	0.20269959792334097	0.07926622764566903	-0.07693075014337185	0.19203562779525846	-0.7660513592778494	0.12759293165044608	-0.5862640155749186	0.1008741098294528	0.01157517092142986	0.008617974775893983	-2.2738377549745703	-2.2000889541972457	0.6364458196604812	0.03107473999261856	4.011621967947576e-07
167	557442	color_cast_s2	train	-1	0.027280709213656485	1	True		0.45997014628383814	0.13516072287663897	3	0.27523648738861084	1.8810837332239316e-09	-0.5416950089512935	-0.3984132183476628	-0.459098999420038	0.4418601943397746	-0.20070636528906058	-0.15505051998945607	0.16919623125773137	0.22106566585505263	0.02741063069848867	0.8434507668575473	-0.21658594380629517	0.047782626024926805	0.002902459957263665	0.4845615866463546	-0.061164342028901274	-0.009868056047824744	-0.776593690985839	-2.0012906688399106	-0.3185868385761533	0.27523648738861084	1.8810837332239316e-09
168	489724	clean_s0	train	-1	0.21376295818841037	1	True		0.0025320724005658615	0.038432111002516346	1	0.0013577061472460628	7.330227163038217e-07	-0.14120201662059473	0.10207148687344915	0.7316426758311237	-0.6466468785934213	0.03558832925915462	0.1092689106720534	0.048467392725793805	0.02519719054498947	0.10375530645344477	-0.7275986416780511	0.36771894981350184	-0.02029512925867754	-0.5138687332671635	0.09643978274139459	-0.14595979159422245	-0.1718719498590751	-5.9787171804937564	-3.2588619447790883	0.17409028419043515	0.0013577061472460628	7.330227163038217e-07
169	489724	gamma_s2	train	-1	0.08188354471115558	1	True		0.003569437918493319	0.12221141870806977	1	0.0016655157087370753	-3.394984560145531e-07	0.24585479604213323	-0.140838915875668	0.7553729223100337	-0.429344048625983	0.36549870262136114	-0.13006524888732965	-0.04103514583267877	0.1122724402890319	0.034502173978463	-0.12110533873518332	0.4123291438276525	-0.3440056944945648	0.6567098116608044	-0.5117901356238573	-0.012888789727599367	-0.0492424172416485	-5.635347141106515	-2.1020027938190693	0.7862909600574494	0.0016655157087370753	-3.394984560145531e-07
170	367666	clean_s0	train	-1	-0.2628907812286867	-1	True		0.8534428081001838	0.09095766386460136	5	0.1164730042219162	-2.1208777980064042e-05	-0.06650676800252939	-0.0260639357442166	0.8632486648192943	-0.3896147583001434	0.2842417123566328	0.11781643568396978	0.02904014786216082	0.04880788988370933	0.00861890935448782	0.788677887866804	-0.005469855227513004	-0.6054155194680625	0.0692373778424732	0.0783059734389672	-0.020378659558062954	-0.003755437178919846	-0.15847674766161754	-2.397361112965524	0.2381584977389587	0.1164730042219162	-2.1208777980064042e-05
171	367666	contrast_s2	train	-1	0.21837519229252222	1	True		0.263552110811299	0.17501413732216084	4	0.11206160485744476	1.3161170500097796e-05	-0.062470889183820925	0.47948421471381053	-0.6190516647830734	-0.3649280237678247	-0.4423216237917017	-0.04484895615687226	-0.03806128174690738	-0.22513627145616463	-0.043292032798760406	0.7311886534296227	-0.6629920806991461	-0.12601261324500385	-0.08626907339262176	0.02052452931163763	0.009054749703605728	-0.01027995107963128	-1.3335041665598963	-1.7428885236177551	0.8489177216849786	0.11206160485744476	1.3161170500097796e-05
