group,detector,variant,case,AP,AP50,AP75,AP_delta_no_adapt,AP50_delta_no_adapt,AP75_delta_no_adapt,AP_delta_global_generic,AP50_delta_global_generic,AP75_delta_global_generic,AP_delta_det_pseudo,AP50_delta_det_pseudo,AP75_delta_det_pseudo
aggregate,target,no_adapt,contrast_s2,28.314293929392935,57.98267326732673,22.8506600660066,0.0,0.0,0.0,-1.169475429685829,-2.6428892889288957,0.04810525695426726,-10.047720294007423,3.014497878359268,-7.078618576143326
aggregate,target,no_adapt,color_cast_s1,47.48151573246303,64.67131015427124,46.917240637107184,0.0,0.0,0.0,1.0906918286440803,3.1741782982284916,0.5417102269233143,0.9841088489175309,1.196158291258853,0.9925588832175092
aggregate,target,no_adapt,color_cast_s2,42.91855256954267,60.182303944680186,38.66886688668867,0.0,0.0,0.0,0.14636246233319383,0.0,0.254101497106235,1.370491513437061,-0.021216407355018063,0.0
aggregate,target,no_adapt,clean_s0,48.48899889988999,64.9601210121012,49.44444444444444,0.0,0.0,0.0,1.4239941851328042,-0.3811095395253816,4.510451045104514,3.110148514851485,0.0,2.9290429042904242
aggregate,target,global_generic,gamma_s1,33.45544012649781,60.96580929176031,26.757425742574252,0.40385853976771524,0.1790341856782729,-0.37841284128413144,0.0,0.0,0.0,-8.758954102450767,-0.0389923162200323,-12.285544169034846
aggregate,target,global_generic,gamma_s2,34.682953379371554,61.592409240924084,26.255304101838757,1.1260181421814341,2.0780292314945714,-0.7937178735295147,0.0,0.0,0.0,1.5319010488637819,2.13814238566713,0.23029775505022942
aggregate,target,global_generic,contrast_s1,42.20881840931345,58.176476988358175,38.81030960238881,-0.13205249096338578,0.8816595945308814,-0.2917256011315428,0.0,0.0,0.0,-0.3120579915134425,-0.45084865629420046,-0.2917256011315428
aggregate,target,global_generic,contrast_s2,29.483769359078764,60.62556255625563,22.80255480905233,1.169475429685829,2.6428892889288957,-0.04810525695426726,0.0,0.0,0.0,-8.878244864321594,5.657387167288164,-7.126723833097593
aggregate,target,global_generic,color_cast_s1,46.39082390381895,61.497131856042756,46.37553041018387,-1.0906918286440803,-3.1741782982284916,-0.5417102269233143,0.0,0.0,0.0,-0.1065829797265494,-1.9780200069696385,0.4508486562941949
aggregate,target,global_generic,color_cast_s2,42.772190107209475,60.182303944680186,38.414765389582435,-0.14636246233319383,0.0,-0.254101497106235,0.0,0.0,0.0,1.2241290511038672,-0.021216407355018063,-0.254101497106235
aggregate,target,global_generic,clean_s0,47.06500471475719,65.34123055162658,44.933993399339926,-1.4239941851328042,0.3811095395253816,-4.510451045104514,0.0,0.0,0.0,1.686154329718681,0.3811095395253816,-1.581408140814089
aggregate,target,det_pseudo,gamma_s1,42.214394228948585,61.00480160798034,39.0429699116091,9.162812642218482,0.2180265018983052,11.907131327750713,8.758954102450767,0.0389923162200323,12.285544169034846,0.0,0.0,0.0
aggregate,target,det_pseudo,gamma_s2,33.151052330507774,59.454266855256954,26.025006346788526,-0.4058829066823477,-0.06011315417255858,-1.0240156285797442,-1.5319010488637819,-2.13814238566713,-0.23029775505022942,0.0,0.0,0.0
aggregate,target,det_pseudo,contrast_s1,42.52087640082689,58.62732564465237,39.10203520352035,0.1800055005500567,1.3325082508250818,0.0,0.3120579915134425,0.45084865629420046,0.2917256011315428,0.0,0.0,0.0
aggregate,target,det_pseudo,contrast_s2,38.36201422340036,54.96817538896747,29.929278642149924,10.047720294007423,-3.014497878359268,7.078618576143326,8.878244864321594,-5.657387167288164,7.126723833097593,0.0,0.0,0.0
aggregate,target,det_pseudo,color_cast_s1,46.4974068835455,63.47515186301239,45.92468175388967,-0.9841088489175309,-1.196158291258853,-0.9925588832175092,0.1065829797265494,1.9780200069696385,-0.4508486562941949,0.0,0.0,0.0
aggregate,target,det_pseudo,color_cast_s2,41.54806105610561,60.2035203520352,38.66886688668867,-1.370491513437061,0.021216407355018063,0.0,-1.2241290511038672,0.021216407355018063,0.254101497106235,0.0,0.0,0.0
aggregate,target,det_pseudo,clean_s0,45.378850385038504,64.9601210121012,46.515401540154016,-3.110148514851485,0.0,-2.9290429042904242,-1.686154329718681,-0.3811095395253816,1.581408140814089,0.0,0.0,0.0
aggregate,target,det_pseudo_clip_radius,gamma_s1,33.08646804729534,61.50574455941835,27.2360253266706,0.03488646056524214,0.7189694533363156,0.10018674281221385,-0.3689720792024731,0.5399352676580427,0.4785995840963453,-9.12792618165324,0.5009429514380104,-11.8069445849385
aggregate,target,det_pseudo_clip_radius,gamma_s2,33.41818834791547,59.46892860017709,26.888169586189388,-0.13874688927465462,-0.0454514092524283,-0.16085238917888378,-1.2647650314560888,-2.1234806407469997,0.632865484350631,0.2671360174076931,0.014661744920130282,0.8631632394008604
