contrast,group,proxy,statistic,estimate,ci_low,ci_high,valid_observations
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score50_mean,loss_bad_proxy_good,0.19597989949748743,0.1407035175879397,0.255,199
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score50_mean,loss_bad_proxy_bad,0.24120603015075376,0.18274111675126903,0.3015075376884422,199
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score50_mean,ties,0.0,0.0,0.0,199
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score50_mean,proxy_bad_given_loss_good,0.5178571428571429,0.42857142857142855,0.6087055335968379,112
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,mean_delta,-0.0030294356619960153,-0.006563421945256848,0.00031349910563613104,191
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,loss_good_proxy_good,0.2670157068062827,0.203125,0.3298429319371728,191
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,loss_good_proxy_bad,0.28272251308900526,0.21761658031088082,0.3507853403141361,191
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,loss_bad_proxy_good,0.17801047120418848,0.1256544502617801,0.23684210526315788,191
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,loss_bad_proxy_bad,0.27225130890052357,0.2105050933786078,0.33678756476683935,191
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,ties,0.0,0.0,0.0,191
source/global_generic-minus-no_adapt/K1,gamma_s2,tp_score75_mean,proxy_bad_given_loss_good,0.5142857142857142,0.4166666666666667,0.6160736832611833,105
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,mean_delta,-0.09,-0.265,0.075,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,loss_good_proxy_good,0.09,0.055,0.13,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,loss_good_proxy_bad,0.14,0.095,0.19,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,loss_bad_proxy_good,0.135,0.09,0.18,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,loss_bad_proxy_bad,0.085,0.05,0.125,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,ties,0.55,0.48,0.62,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp05,proxy_bad_given_loss_good,0.24778761061946902,0.1714221364221364,0.32805242718446576,113
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,mean_delta,-0.005,-0.08,0.065,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,loss_good_proxy_good,0.045,0.02,0.075,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,loss_good_proxy_bad,0.025,0.005,0.05,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,loss_bad_proxy_good,0.05,0.02,0.085,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,loss_bad_proxy_bad,0.08,0.045,0.12,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,ties,0.8,0.74,0.855,200
source/global_generic-minus-no_adapt/K1,gamma_s2,fp50,proxy_bad_given_loss_good,0.04424778761061947,0.009433962264150943,0.08490566037735849,113
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,mean_delta,0.025,-0.06,0.115,200
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,loss_good_proxy_good,0.06,0.03,0.095,200
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,loss_good_proxy_bad,0.045,0.02,0.075,200
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,loss_bad_proxy_good,0.055,0.025,0.09,200
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,loss_bad_proxy_bad,0.075,0.04,0.11012499999999932,200
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,ties,0.765,0.705,0.825,200
source/global_generic-minus-no_adapt/K1,gamma_s2,duplicates,proxy_bad_given_loss_good,0.07964601769911504,0.034482758620689655,0.13393087260677466,113
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,mean_delta,-0.0006587424300992137,-0.005416901385651384,0.0030630208333333317,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,loss_good_proxy_good,0.005025125628140704,0.0,0.015151515151515152,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,loss_good_proxy_bad,0.010050251256281407,0.0,0.025252525252525252,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,loss_bad_proxy_good,0.01507537688442211,0.0,0.035,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,loss_bad_proxy_bad,0.005025125628140704,0.0,0.015230368797265088,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,ties,0.964824120603015,0.9346733668341709,0.985,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall50,proxy_bad_given_loss_good,0.020202020202020204,0.0,0.052083333333333336,99
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,mean_delta,0.004454839989420789,-0.002928858344462029,0.013043413378775213,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,loss_good_proxy_good,0.020100502512562814,0.005,0.04040404040404041,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,loss_good_proxy_bad,0.005025125628140704,0.0,0.015151515151515152,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,loss_bad_proxy_good,0.04020100502512563,0.01507537688442211,0.07035175879396985,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,loss_bad_proxy_bad,0.03015075376884422,0.01,0.05527638190954774,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,ties,0.9045226130653267,0.864321608040201,0.9441694867456288,199
source/global_generic-minus-no_adapt/K1,contrast_s1,recall75,proxy_bad_given_loss_good,0.010101010101010102,0.0,0.03296703296703297,99
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,mean_delta,0.0008463035551334592,-0.001145995118882228,0.003110820163868548,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,loss_good_proxy_good,0.2864321608040201,0.22613065326633167,0.3485227272727271,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,loss_good_proxy_bad,0.21105527638190955,0.15654598751332421,0.265,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,loss_bad_proxy_good,0.2814070351758794,0.2249026381909548,0.345,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,loss_bad_proxy_bad,0.22110552763819097,0.165,0.2777777777777778,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,ties,0.0,0.0,0.0,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_mean,proxy_bad_given_loss_good,0.42424242424242425,0.3298178013677656,0.5157894736842106,99
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,mean_delta,0.0007478626667941962,-0.0015037197055264668,0.002956469688014834,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,loss_good_proxy_good,0.2613065326633166,0.2,0.3232733425626825,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,loss_good_proxy_bad,0.23618090452261306,0.18,0.29503706030150734,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,loss_bad_proxy_good,0.27638190954773867,0.215,0.34,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,loss_bad_proxy_bad,0.21608040201005024,0.16,0.275,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,ties,0.010050251256281407,0.0,0.025252525252525252,199
source/global_generic-minus-no_adapt/K1,contrast_s1,best_iou_median,proxy_bad_given_loss_good,0.47474747474747475,0.3789249037227215,0.5729166666666666,99
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,mean_delta,0.0015769174221102894,-0.00026012120148560726,0.0037914223710958325,199
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,loss_good_proxy_good,0.2914572864321608,0.22613065326633167,0.3535719696969695,199
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,loss_good_proxy_bad,0.20603015075376885,0.1507537688442211,0.2613065326633166,199
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,loss_bad_proxy_good,0.271356783919598,0.21209456372772956,0.3316582914572864,199
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,loss_bad_proxy_bad,0.23115577889447236,0.17587939698492464,0.2914572864321608,199
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,ties,0.0,0.0,0.0,199
source/global_generic-minus-no_adapt/K1,contrast_s1,agnostic_iou_mean,proxy_bad_given_loss_good,0.41414141414141414,0.31866883116883116,0.5102040816326531,99
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,mean_delta,0.0016790094795066648,-0.00012783099750842458,0.004258041982986634,199
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,loss_good_proxy_good,0.271356783919598,0.2131979695431472,0.335,199
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,loss_good_proxy_bad,0.22613065326633167,0.1699166666666667,0.285,199
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,loss_bad_proxy_good,0.271356783919598,0.21105527638190955,0.33668341708542715,199
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,loss_bad_proxy_bad,0.22613065326633167,0.17,0.2878787878787879,199
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,ties,0.005025125628140704,0.0,0.015151515151515152,199
source/global_generic-minus-no_adapt/K1,contrast_s1,class_score_mean,proxy_bad_given_loss_good,0.45454545454545453,0.356432798452259,0.5533980582524272,99
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,mean_delta,0.0014146086059403458,-0.0014611268422984873,0.0041809918909084184,199
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,loss_good_proxy_good,0.271356783919598,0.21105527638190955,0.33170016750418735,199
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,loss_good_proxy_bad,0.22613065326633167,0.1699591836734694,0.285,199
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,loss_bad_proxy_good,0.27638190954773867,0.21498214285714284,0.3417085427135678,199
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,loss_bad_proxy_bad,0.22613065326633167,0.17,0.28503580402010026,199
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,ties,0.0,0.0,0.0,199
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score50_mean,proxy_bad_given_loss_good,0.45454545454545453,0.3571031746031746,0.56,99
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,mean_delta,0.000146783182145909,-0.003935312391374897,0.004229457997298234,189
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,loss_good_proxy_good,0.2698412698412698,0.20439180984761096,0.331579629124625,189
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,loss_good_proxy_bad,0.21693121693121692,0.15932539682539681,0.2775016098776492,189
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,loss_bad_proxy_good,0.24867724867724866,0.18716577540106952,0.3125,189
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,loss_bad_proxy_bad,0.25925925925925924,0.193717277486911,0.322413045363865,189
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,ties,0.005291005291005291,0.0,0.016218419506462974,189
source/global_generic-minus-no_adapt/K1,contrast_s1,tp_score75_mean,proxy_bad_given_loss_good,0.44565217391304346,0.34481800766283527,0.5490303813833225,92
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,mean_delta,0.03,-0.16,0.215,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,loss_good_proxy_good,0.145,0.1,0.19,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,loss_good_proxy_bad,0.115,0.075,0.16,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,loss_bad_proxy_good,0.11,0.065,0.16,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,loss_bad_proxy_bad,0.125,0.08,0.17,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,ties,0.505,0.44,0.575,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp05,proxy_bad_given_loss_good,0.23,0.15237577639751554,0.3137394957983192,100
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,mean_delta,-0.025,-0.105,0.05,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,loss_good_proxy_good,0.05,0.025,0.085,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,loss_good_proxy_bad,0.025,0.005,0.05,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,loss_bad_proxy_good,0.02,0.005,0.04,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,loss_bad_proxy_bad,0.04,0.015,0.07,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,ties,0.865,0.8198749999999999,0.91,200
source/global_generic-minus-no_adapt/K1,contrast_s1,fp50,proxy_bad_given_loss_good,0.05,0.010526315789473684,0.09782608695652174,100
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,mean_delta,0.07,0.0,0.145,200
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,loss_good_proxy_good,0.03,0.01,0.055,200
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,loss_good_proxy_bad,0.055,0.025,0.09,200
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,loss_bad_proxy_good,0.035,0.01,0.065,200
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,loss_bad_proxy_bad,0.055,0.025,0.09,200
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,ties,0.825,0.774875,0.875,200
source/global_generic-minus-no_adapt/K1,contrast_s1,duplicates,proxy_bad_given_loss_good,0.11,0.053763440860215055,0.17476334951456307,100
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,mean_delta,0.002765495473112505,-0.0026224715909090915,0.009649972325930756,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,loss_good_proxy_good,0.02512562814070352,0.005025125628140704,0.05,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,loss_good_proxy_bad,0.01507537688442211,0.0,0.035175879396984924,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,loss_bad_proxy_good,0.005025125628140704,0.0,0.015306122448979591,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,loss_bad_proxy_bad,0.0,0.0,0.0,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,ties,0.9547738693467337,0.9238578680203046,0.98,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall50,proxy_bad_given_loss_good,0.03125,0.0,0.0707070707070707,96
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,mean_delta,-0.0006699611873313194,-0.014293049012061855,0.012632110963930666,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,loss_good_proxy_good,0.03015075376884422,0.01,0.05555555555555555,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,loss_good_proxy_bad,0.020100502512562814,0.005,0.04040916782033531,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,loss_bad_proxy_good,0.02512562814070352,0.005025125628140704,0.05025125628140704,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,loss_bad_proxy_bad,0.035175879396984924,0.010050251256281407,0.061624999999999534,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,ties,0.8894472361809045,0.8442211055276382,0.93,199
source/global_generic-minus-no_adapt/K1,contrast_s2,recall75,proxy_bad_given_loss_good,0.041666666666666664,0.009613095238095238,0.0851063829787234,96
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,mean_delta,-0.00029416826359486103,-0.004008839106007756,0.003089414342668753,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,loss_good_proxy_good,0.23618090452261306,0.17676767676767677,0.2964824120603015,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,loss_good_proxy_bad,0.23618090452261306,0.18,0.295,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,loss_bad_proxy_good,0.24120603015075376,0.18181818181818182,0.3065326633165829,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,loss_bad_proxy_bad,0.27638190954773867,0.21212121212121213,0.33668341708542715,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,ties,0.010050251256281407,0.0,0.025252525252525252,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_mean,proxy_bad_given_loss_good,0.4895833333333333,0.3904511278195489,0.5889035087719298,96
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,mean_delta,0.0008164561973949619,-0.002769481923840639,0.004572666411106875,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,loss_good_proxy_good,0.21608040201005024,0.16161616161616163,0.275,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,loss_good_proxy_bad,0.24120603015075376,0.185,0.3,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,loss_bad_proxy_good,0.24623115577889448,0.18781725888324874,0.31,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,loss_bad_proxy_bad,0.2613065326633166,0.2,0.3200357142857141,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,ties,0.035175879396984924,0.014878807106598991,0.06060606060606061,199
source/global_generic-minus-no_adapt/K1,contrast_s2,best_iou_median,proxy_bad_given_loss_good,0.5,0.39781701890989984,0.5979381443298969,96
source/global_generic-minus-no_adapt/K1,contrast_s2,agnostic_iou_mean,mean_delta,0.0017590933545645385,-4.3027638051619115e-05,0.0036469651378651753,199
source/global_generic-minus-no_adapt/K1,contrast_s2,agnostic_iou_mean,loss_good_proxy_good,0.2613065326633166,0.20199482259783766,0.32160804020100503,199
source/global_generic-minus-no_adapt/K1,contrast_s2,agnostic_iou_mean,loss_good_proxy_bad,0.22110552763819097,0.165,0.27783333333333304,199
source/global_generic-minus-no_adapt/K1,contrast_s2,agnostic_iou_mean,loss_bad_proxy_good,0.2814070351758794,0.22110552763819097,0.34673366834170855,199
source/global_generic-minus-no_adapt/K1,contrast_s2,agnostic_iou_mean,loss_bad_proxy_bad,0.23618090452261306,0.17676767676767677,0.2959324684647728,199
