contrast,group,failure,statistic,estimate,ci_low,ci_high,valid_observations
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.42857142857142855,0.32,0.5432098765432098,84
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.2254335260115607,0.16148567421358445,0.2912142857142857,173
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.4642857142857143,0.35714285714285715,0.5714686998394861,84
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.1676300578034682,0.11412148529028898,0.22414054336468128,173
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.34523809523809523,0.24652798018070532,0.45348837209302323,84
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.09248554913294797,0.05142857142857143,0.13450573549257758,173
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.19047619047619047,0.10714285714285714,0.2737261632341722,84
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.23371647509578544,0.1875,0.2813724158865067,261
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.488,0.4032258064516129,0.5663790560471976,125
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.26053639846743293,0.21175904977375565,0.3157894736842105,261
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.544,0.4609375,0.6341508918820531,125
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.23754789272030652,0.18533719114852024,0.28800640569395014,261
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.496,0.40475736095965104,0.5813953488372093,125
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.07662835249042145,0.044528063701689644,0.1132880465888278,261
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.16,0.09655021173623714,0.23200357142857142,125
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.2505175983436853,0.21666294642857142,0.28629074086467676,483
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.491869918699187,0.43373227422966204,0.5513307984790875,246
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.23809523809523808,0.2008628244166696,0.27835896569207363,483
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.46747967479674796,0.40079326477672783,0.5344199785177229,246
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.16356107660455488,0.13097523489154392,0.19787290033594626,483
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.32113821138211385,0.2627077743603168,0.3824762677684324,246
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.037267080745341616,0.019684179761372624,0.056966546112115705,483
source/global_generic-minus-no_adapt/K3,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.07317073170731707,0.04,0.10943396226415095,246
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.22413793103448276,0.11864406779661017,0.3333333333333333,58
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.43333333333333335,0.25,0.6129032258064516,30
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.2413793103448276,0.13559322033898305,0.3559322033898305,58
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.4666666666666667,0.28125,0.6451612903225806,30
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.13559322033898305,0.05084745762711865,0.23728813559322035,59
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.26666666666666666,0.11538461538461539,0.42857142857142855,30
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.05084745762711865,0.0,0.11864406779661017,59
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.1,0.0,0.2222222222222222,30
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.22580645161290322,0.0967741935483871,0.3870967741935484,31
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.4375,0.1875,0.6666666666666666,16
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",class_score,loss_good_proxy_bad,0.25806451612903225,0.12903225806451613,0.41935483870967744,31
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",class_score,given_loss_good,0.5,0.26666666666666666,0.7333333333333333,16
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",false_positives,loss_good_proxy_bad,0.1935483870967742,0.06451612903225806,0.3225806451612903,31
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",false_positives,given_loss_good,0.375,0.14285714285714285,0.6112179487179482,16
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.0967741935483871,0.0,0.22580645161290322,31
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [1,2)",duplicates,given_loss_good,0.1875,0.0,0.4,16
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",geometry,loss_good_proxy_bad,0.3488372093023256,0.20930232558139536,0.4883720930232558,43
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",geometry,given_loss_good,0.5769230769230769,0.38461538461538464,0.76,26
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score,loss_good_proxy_bad,0.2558139534883721,0.13953488372093023,0.3953488372093023,43
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",class_score,given_loss_good,0.4230769230769231,0.23809523809523808,0.6207974137931028,26
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",false_positives,loss_good_proxy_bad,0.27906976744186046,0.13953488372093023,0.4186046511627907,43
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",false_positives,given_loss_good,0.46153846153846156,0.2727272727272727,0.6554597701149409,26
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.11627906976744186,0.023255813953488372,0.20930232558139536,43
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [2,4)",duplicates,given_loss_good,0.19230769230769232,0.043478260869565216,0.36,26
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",geometry,loss_good_proxy_bad,0.3283582089552239,0.22388059701492538,0.44776119402985076,67
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",geometry,given_loss_good,0.6285714285714286,0.4614864864864865,0.78125,35
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score,loss_good_proxy_bad,0.208955223880597,0.11940298507462686,0.31343283582089554,67
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",class_score,given_loss_good,0.4,0.2413793103448276,0.5714285714285714,35
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",false_positives,loss_good_proxy_bad,0.11940298507462686,0.04477611940298507,0.208955223880597,67
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",false_positives,given_loss_good,0.22857142857142856,0.09375,0.375,35
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.08955223880597014,0.029850746268656716,0.16417910447761194,67
source/global_generic-minus-no_adapt/K3,"clean_s0 ratio [4,inf)",duplicates,given_loss_good,0.17142857142857143,0.06060606060606061,0.3055555555555556,35
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,geometry,loss_good_proxy_bad,0.245393634840871,0.21943048576214405,0.2735690235690236,1194
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,geometry,given_loss_good,0.46141732283464565,0.42044318181818185,0.5037824352213849,635
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,class_score,loss_good_proxy_bad,0.19514237855946398,0.17169179229480738,0.21775544388609716,1194
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,class_score,given_loss_good,0.3669291338582677,0.32507739938080493,0.4075902153226107,635
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,false_positives,loss_good_proxy_bad,0.2075,0.1833125,0.235,1200
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,false_positives,given_loss_good,0.3921259842519685,0.34680765829105775,0.4394028311281832,635
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,duplicates,loss_good_proxy_bad,0.06916666666666667,0.0525,0.08666666666666667,1200
source/det_pseudo-minus-no_adapt/K1,corrupted_overall,duplicates,given_loss_good,0.13070866141732285,0.10030988711540201,0.16113836594069147,635
source/det_pseudo-minus-no_adapt/K1,gamma_s1,geometry,loss_good_proxy_bad,0.21105527638190955,0.15656565656565657,0.27,199
source/det_pseudo-minus-no_adapt/K1,gamma_s1,geometry,given_loss_good,0.4158415841584158,0.3235294117647059,0.5130552291421856,101
source/det_pseudo-minus-no_adapt/K1,gamma_s1,class_score,loss_good_proxy_bad,0.21608040201005024,0.16080402010050251,0.2727272727272727,199
source/det_pseudo-minus-no_adapt/K1,gamma_s1,class_score,given_loss_good,0.42574257425742573,0.3299974226804124,0.520844414893617,101
source/det_pseudo-minus-no_adapt/K1,gamma_s1,false_positives,loss_good_proxy_bad,0.195,0.145,0.25,200
source/det_pseudo-minus-no_adapt/K1,gamma_s1,false_positives,given_loss_good,0.38613861386138615,0.29462972689075634,0.48249151103565346,101
source/det_pseudo-minus-no_adapt/K1,gamma_s1,duplicates,loss_good_proxy_bad,0.075,0.04,0.115,200
source/det_pseudo-minus-no_adapt/K1,gamma_s1,duplicates,given_loss_good,0.1485148514851485,0.08163265306122448,0.2222222222222222,101
source/det_pseudo-minus-no_adapt/K1,gamma_s2,geometry,loss_good_proxy_bad,0.2864321608040201,0.2233220530174845,0.35000634517766493,199
source/det_pseudo-minus-no_adapt/K1,gamma_s2,geometry,given_loss_good,0.5277777777777778,0.4313680518078791,0.6228618421052629,108
source/det_pseudo-minus-no_adapt/K1,gamma_s2,class_score,loss_good_proxy_bad,0.19597989949748743,0.1457286432160804,0.255,199
source/det_pseudo-minus-no_adapt/K1,gamma_s2,class_score,given_loss_good,0.3611111111111111,0.28036448598130836,0.4536082474226804,108
source/det_pseudo-minus-no_adapt/K1,gamma_s2,false_positives,loss_good_proxy_bad,0.195,0.145,0.25,200
source/det_pseudo-minus-no_adapt/K1,gamma_s2,false_positives,given_loss_good,0.3611111111111111,0.2758532723434201,0.45162065756823816,108
source/det_pseudo-minus-no_adapt/K1,gamma_s2,duplicates,loss_good_proxy_bad,0.09,0.05,0.13,200
source/det_pseudo-minus-no_adapt/K1,gamma_s2,duplicates,given_loss_good,0.16666666666666666,0.1,0.2407748538011694,108
source/det_pseudo-minus-no_adapt/K1,contrast_s1,geometry,loss_good_proxy_bad,0.2613065326633166,0.20202020202020202,0.32323232323232326,199
source/det_pseudo-minus-no_adapt/K1,contrast_s1,geometry,given_loss_good,0.4369747899159664,0.3491626311541566,0.5299242424242424,119
source/det_pseudo-minus-no_adapt/K1,contrast_s1,class_score,loss_good_proxy_bad,0.21105527638190955,0.15151515151515152,0.26636528602608983,199
source/det_pseudo-minus-no_adapt/K1,contrast_s1,class_score,given_loss_good,0.35294117647058826,0.26828179442508715,0.4387817322050771,119
source/det_pseudo-minus-no_adapt/K1,contrast_s1,false_positives,loss_good_proxy_bad,0.23,0.175,0.29,200
source/det_pseudo-minus-no_adapt/K1,contrast_s1,false_positives,given_loss_good,0.3865546218487395,0.3008114799193105,0.47273079633544746,119
source/det_pseudo-minus-no_adapt/K1,contrast_s1,duplicates,loss_good_proxy_bad,0.075,0.04,0.11,200
source/det_pseudo-minus-no_adapt/K1,contrast_s1,duplicates,given_loss_good,0.12605042016806722,0.06837606837606838,0.1864406779661017,119
source/det_pseudo-minus-no_adapt/K1,contrast_s2,geometry,loss_good_proxy_bad,0.24120603015075376,0.18271804337794184,0.3030687586525148,199
source/det_pseudo-minus-no_adapt/K1,contrast_s2,geometry,given_loss_good,0.43636363636363634,0.3454465004022526,0.5294243338360984,110
source/det_pseudo-minus-no_adapt/K1,contrast_s2,class_score,loss_good_proxy_bad,0.18090452261306533,0.1306532663316583,0.23618090452261306,199
source/det_pseudo-minus-no_adapt/K1,contrast_s2,class_score,given_loss_good,0.32727272727272727,0.2416594827586207,0.4152711114444277,110
source/det_pseudo-minus-no_adapt/K1,contrast_s2,false_positives,loss_good_proxy_bad,0.23,0.175,0.29,200
source/det_pseudo-minus-no_adapt/K1,contrast_s2,false_positives,given_loss_good,0.41818181818181815,0.324780701754386,0.5126160029229082,110
source/det_pseudo-minus-no_adapt/K1,contrast_s2,duplicates,loss_good_proxy_bad,0.055,0.025,0.09,200
source/det_pseudo-minus-no_adapt/K1,contrast_s2,duplicates,given_loss_good,0.1,0.047619047619047616,0.15873386737872716,110
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,geometry,loss_good_proxy_bad,0.19095477386934673,0.135,0.24623115577889448,199
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,geometry,given_loss_good,0.4,0.3010726589414344,0.5,95
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,class_score,loss_good_proxy_bad,0.17587939698492464,0.12121212121212122,0.2261592051164914,199
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,class_score,given_loss_good,0.3684210526315789,0.269652117545376,0.46153846153846156,95
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,false_positives,loss_good_proxy_bad,0.175,0.125,0.235,200
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,false_positives,given_loss_good,0.3684210526315789,0.2777777777777778,0.46835443037974683,95
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,duplicates,loss_good_proxy_bad,0.07,0.035,0.10512499999999932,200
source/det_pseudo-minus-no_adapt/K1,color_cast_s1,duplicates,given_loss_good,0.14736842105263157,0.07865168539325842,0.2222222222222222,95
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,geometry,loss_good_proxy_bad,0.2814070351758794,0.22110552763819097,0.3417085427135678,199
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,geometry,given_loss_good,0.5490196078431373,0.45263157894736844,0.6422018348623854,102
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,class_score,loss_good_proxy_bad,0.19095477386934673,0.13703853253345638,0.24623115577889448,199
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,class_score,given_loss_good,0.37254901960784315,0.2761904761904762,0.46536059855985595,102
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,false_positives,loss_good_proxy_bad,0.22,0.165,0.28,200
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,false_positives,given_loss_good,0.43137254901960786,0.3394495412844037,0.530015306122449,102
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,duplicates,loss_good_proxy_bad,0.05,0.02,0.085,200
source/det_pseudo-minus-no_adapt/K1,color_cast_s2,duplicates,given_loss_good,0.09803921568627451,0.042105263157894736,0.16072868663594464,102
source/det_pseudo-minus-no_adapt/K1,clean_s0,geometry,loss_good_proxy_bad,0.2613065326633166,0.20495114213197968,0.3283257575757573,199
source/det_pseudo-minus-no_adapt/K1,clean_s0,geometry,given_loss_good,0.5,0.4020618556701031,0.6017010860622016,104
source/det_pseudo-minus-no_adapt/K1,clean_s0,class_score,loss_good_proxy_bad,0.1708542713567839,0.12,0.2200276381909546,199
source/det_pseudo-minus-no_adapt/K1,clean_s0,class_score,given_loss_good,0.3269230769230769,0.23711340206185566,0.4117776057791537,104
source/det_pseudo-minus-no_adapt/K1,clean_s0,false_positives,loss_good_proxy_bad,0.22,0.165,0.28,200
source/det_pseudo-minus-no_adapt/K1,clean_s0,false_positives,given_loss_good,0.4230769230769231,0.33,0.5157979626485569,104
source/det_pseudo-minus-no_adapt/K1,clean_s0,duplicates,loss_good_proxy_bad,0.085,0.05,0.125,200
source/det_pseudo-minus-no_adapt/K1,clean_s0,duplicates,given_loss_good,0.16346153846153846,0.09431164055004798,0.23958333333333334,104
source/det_pseudo-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.23104693140794225,0.1776061776061776,0.289198606271777,277
